Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
1999-01-08	Snow	CHICAGO TRANSIT AUTHORITY	No	1	$446,476.00
1999-01-08	Snow	CHICAGO ZOOLOGICAL SOCIETY (BROOKFIELD ZOO)	No	1	$4,826.44
1999-01-08	Snow	CICERO ELEMENTARY  DISTRICT 99	No	1	$28,885.44
1999-01-08	Snow	CICERO, TOWN OF	No	1	$90,787.46
1999-01-08	Snow	CITY COLLEGES  OF CHICAGO DISTRICT 508	No	1	$61,659.29
1999-01-08	Snow	COMMUNITY CONSOLIDATED DIST 21	No	1	$13,716.05
1999-01-08	Snow	COMMUNITY CONSOLIDATED SCHOOL DIST 59	Yes	1	$16,730.65
1999-01-08	Snow	COMMUNITY CONSOLIDATED SCHOOL DISTRICT 146	Yes	1	$2,284.09
1999-01-08	Snow	COMMUNITY CONSOLIDATED SCHOOL DISTRICT 15	Yes	1	$25,599.75
1999-01-08	Snow	COMMUNITY CONSOLIDATED SCHOOL DISTRICT 62	Yes	1	$6,943.57
1999-01-08	Snow	COMMUNITY HIGH SCHOOL DIST 218	Yes	1	$5,695.88
1999-01-08	Snow	COMMUNITY SCHOOL DISTRICT 168	Yes	1	$3,537.28
1999-01-08	Snow	COMMUTER RAIL DIV . OF REGIONAL TRANS  AUTHORITY	No	1	$396,450.95
1999-01-08	Snow	COOK COUNTY	No	4	$286,741.64
1999-01-08	Snow	COOK COUNTY SCHOOL DIST 154	Yes	1	$1,308.77
1999-01-08	Snow	COUNTRY CLUB HILLS, CITY OF	No	1	$24,409.80
1999-01-08	Snow	COUNTRY CLUB HILLS FIRE PROTECTION DIST	No	1	$2,439.49
1999-01-08	Snow	COUNTRY CLUB HILLS PARK DISTRICT	No	1	$1,409.46
1999-01-08	Snow	COUNTRYSIDE, CITY OF	No	1	$8,206.57
1999-01-08	Snow	CRESTWOOD, VILLAGE OF	No	1	$11,081.22
1999-01-08	Snow	DES PLAINES, CITY OF	No	1	$76,902.20
1999-01-08	Snow	DES PLAINES PARK DISTRICT	No	1	$4,677.52
1999-01-08	Snow	DISTRICT 130 PUBLIC SCHOOLS	Yes	1	$2,203.54
1999-01-08	Snow	DIXMOOR, VILLAGE OF	No	1	$6,470.31
1999-01-08	Snow	DOLTON SCHOOL DISTRICT 148	Yes	1	$2,197.85
1999-01-08	Snow	DOLTON SCHOOL DISTRICT 149	Yes	1	$4,606.83
1999-01-08	Snow	DOLTON, VILLAGE OF	No	1	$28,767.24
1999-01-08	Snow	EAST HAZEL CREST, VILLAGE OF	No	1	$4,021.55
1999-01-08	Snow	EAST MAINE SCHOOL DIST 63	Yes	1	$5,131.38
1999-01-08	Snow	EAST PRAIRIE SCHOOL DIST 73	Yes	1	$1,774.93
1999-01-08	Snow	EISENHOWER PUBLIC LIBRARY DISTRICT	No	1	$0.00
1999-01-08	Snow	ELEMENTARY SCHOOL DISTRICT 159	Yes	1	$5,435.85
1999-01-08	Snow	ELK GROVE TOWNSHIP HIGHWAY DEPT	No	1	$2,170.02
1999-01-08	Snow	ELK GROVE VILLAGE, VILLAGE OF	No	1	$51,862.81
1999-01-08	Snow	ELMWOOD PARK CUSD NO 401	No	1	$4,832.74
1999-01-08	Snow	ELMWOOD PARK, VILLAGE OF	No	1	$23,756.90
1999-01-08	Snow	EVANSTON, CITY OF	No	1	$118,120.51
1999-01-08	Snow	EVANSTON SKOKIE SCHOOL DISTRICT 65	Yes	1	$10,296.07
1999-01-08	Snow	EVANSTON TOWNSHIP HIGH SCHOOL DIST 202	Yes	1	$16,125.41
1999-01-08	Snow	EVERGREEN PARK COMMUNITY H.S. DIST 231	No	1	$4,272.03
1999-01-08	Snow	EVERGREEN PARK ELEMENTARY SCHOOL DIST 124	Yes	1	$2,250.66
1999-01-08	Snow	EVERGREEN PARK, VILLAGE OF	No	1	$29,955.16
1999-01-08	Snow	FLOSSMOOR SCHOOL DISTRICT 161	Yes	1	$20,812.55
1999-01-08	Snow	FLOSSMOOR, VILLAGE OF	No	1	$10,441.50
1999-01-08	Snow	FORD HEIGHTS, VILLAGE OF	No	1	$10,664.06
1999-01-08	Snow	FOREST PARK, VILLAGE OF	No	1	$16,571.74
1999-01-08	Snow	FOREST PRESERVE DIST OF COOK COUNTY	No	1	$12,528.71
1999-01-08	Snow	FOREST RIDGE SCHOOL DIST 142	Yes	1	$1,567.80
1999-01-08	Snow	FOREST VIEW, VILLAGE OF	No	1	$3,494.92
1999-01-08	Snow	FRANKLIN PARK SCHOOL DIST 84	Yes	1	$3,650.09
1999-01-08	Snow	FRANKLIN PARK, VILLAGE OF	No	1	$51,119.56
1999-01-08	Snow	GENERAL GEORGE PATTON SCHOOL DIST. 133	Yes	1	$3,754.88
1999-01-08	Snow	GLENCOE SCHOOL DISTRICT 35	Yes	1	$2,825.33
1999-01-08	Snow	GLENCOE, VILLAGE OF	No	1	$25,748.67
1999-01-08	Snow	GLENVIEW COMMUNITY CONSOLIDATED SCHOOL DISTRICT 34	Yes	1	$3,601.75
1999-01-08	Snow	GLENVIEW, VILLAGE OF	No	1	$73,445.16
1999-01-08	Snow	GLENWOOD, VILLAGE OF	No	1	$21,063.29
1999-01-08	Snow	GOLF SCHOOL DISTRICT 67	Yes	1	$1,921.59
1999-01-08	Snow	HANOVER PARK, PARK DISTRICT	No	1	$0.00
1999-01-08	Snow	HANOVER PARK, VILLAGE OF	No	1	$33,586.98
1999-01-08	Snow	HARVEY, CITY OF	No	1	$23,776.53
1999-01-08	Snow	HARVEY PUBLIC SCHOOLS DISTRICT 152	Yes	1	$3,607.67
1999-01-08	Snow	HARWOOD HEIGHTS, VILLAGE OF	No	1	$6,492.69
1999-01-08	Snow	HAZEL CREST	No	1	$24,332.04
1999-01-08	Snow	HAZEL CREST PARK DISTRICT	No	1	$1,067.33
1999-01-08	Snow	HAZEL CREST S. D. 152.5	No	1	$1,255.29
1999-01-08	Snow	HICKORY HILLS, CITY OF	No	1	$18,312.74
1999-01-08	Snow	HILLSIDE SCHOOL DIST 93	Yes	1	$10,024.92
1999-01-08	Snow	HILLSIDE, VILLAGE OF	No	1	$14,130.26
1999-01-08	Snow	HODGKINS, VILLAGE OF	No	1	$10,514.12
1999-01-08	Snow	HOFFMAN ESTATES, VILLAGE OF	No	1	$63,003.94
1999-01-08	Snow	HOMETOWN, CITY OF	No	1	$5,432.67
1999-01-08	Snow	HOMEWOOD FLOSSMOOR COMMUNITY SCHOOL 233	Yes	1	$7,036.71
1999-01-08	Snow	HOMEWOOD, VILLAGE OF	No	1	$28,516.33
1999-01-08	Snow	HOOVER-SCHRUM MEMORIAL SCHOOL DISTRICT 157	Yes	1	$1,862.44
1999-01-08	Snow	ILLIANA CHRISTIAN HIGH SCHOOL	Yes	1	$1,168.01
1999-01-08	Snow	INDIAN HEAD PARK , VILLAGE OF	No	1	$8,696.82
1999-01-08	Snow	INDIAN SPRINGS SCHOOL DIST 109	Yes	1	$4,684.90
1999-01-08	Snow	INDIAN TRAILS PUBLIC LIBRARY DISTRICT	No	1	$2,808.87
1999-01-08	Snow	INVERNESS,  VILLAGE OF	No	1	$19,469.59
1999-01-08	Snow	J STERLING MORTON HIGH SCHOOL	Yes	1	$5,506.70
1999-01-08	Snow	JUSTICE, VILLAGE OF	No	1	$12,380.65
1999-01-08	Snow	KENNETH W. YOUNG CENTER	No	1	$1,806.88
1999-01-08	Snow	KIRBY SCHOOL DISTRICT 140	Yes	1	$7,860.41
1999-01-08	Snow	LA GRANGE AREA DEPT. OF SPECIAL ED.	Yes	1	$0.00
1999-01-08	Snow	LAGRANGE HIGHLANDS SCHOOL DISTRICT 106	Yes	1	$2,609.60
1999-01-08	Snow	LA GRANGE PARK, VILLAGE OF	No	1	$12,366.26
1999-01-08	Snow	LA GRANGE SCHOOL DIST 102	Yes	1	$7,374.39
1999-01-08	Snow	LA GRANGE, VILLAGE OF	No	1	$34,609.37
1999-01-08	Snow	LANSING ELEMENTARY SCHOOL DIST 158	Yes	1	$3,109.29
1999-01-08	Snow	LANSING, VILLAGE OF	No	1	$59,051.55
1999-01-08	Snow	LEMONT-BROMBEREK COMBINED S.D. 113	No	1	$8,939.92
1999-01-08	Snow	LEMONT FIRE PROTECTION DISTRICT	No	1	$2,295.93
1999-01-08	Snow	LEMONT HIGH SCHOOL DISTRICT 210	Yes	1	$1,254.67
1999-01-08	Snow	LEMONT TOWNSHIP HIGHWAY	No	1	$5,198.50
1999-01-08	Snow	LEMONT, VILLAGE OF	No	1	$47,718.59
1999-01-08	Snow	LEYDEN HIGH SCHOOL DISTRICT 212	Yes	1	$6,077.34
1999-01-08	Snow	LINCOLNWOOD SCHOOL DISTRICT 74	Yes	1	$1,896.21
1999-01-08	Snow	LINCOLNWOOD, VILLAGE OF	No	1	$27,868.74
1999-01-08	Snow	LOYOLA MEDICAL CENTER	No	1	$71,320.56
1999-01-08	Snow	LYNWOOD, VILLAGE OF	No	1	$14,312.80
1999-01-08	Snow	LYONS ELEMENTARY SCHOOL DIST 103	Yes	1	$3,641.88
1999-01-08	Snow	LYONS TOWNSHIP HIGH SCHOOL DISTRICT 204	Yes	1	$7,888.28
1999-01-08	Snow	LYONS, TOWNSHIP OF	No	1	$6,730.94
1999-01-08	Snow	LYONS, VILLAGE OF	No	1	$15,087.68
1999-01-08	Snow	MAINE, TOWNSHIP OF	No	1	$0.01
1999-01-08	Snow	MAINE TOWNSHIP ROAD & BRIDGE	No	1	$14,005.87
1999-01-08	Snow	MANNHEIM SCHOOL DIST 83	Yes	1	$9,889.71
1999-01-08	Snow	MARKHAM, CITY OF	No	1	$10,421.95
1999-01-08	Snow	MATTERSON SCHOOL DISTRICT 162	Yes	1	$2,481.04
1999-01-08	Snow	MATTESON, VILLAGE OF	No	1	$16,565.91
1999-01-08	Snow	MAYWOOD,VILLAGE OF	No	1	$20,959.38
1999-01-08	Snow	MCCOOK, VILLAGE OF	No	1	$6,901.48
1999-01-08	Snow	MELROSE PARK, VILLAGE OF, `	No	1	$51,242.68
1999-01-08	Snow	MEMORIAL PARK DISTRICT	No	1	$1,105.47
1999-01-08	Snow	MERRIONETTE PARK, VILLAGE OF	No	1	$3,767.18
1999-01-08	Snow	METROPOLITAN PIER & EXPOSITION AUTHORITY	No	1	$53,877.95
1999-01-08	Snow	METRO WATER RECLAMATION DIST OF GREATER CHICAGO	No	1	$43,906.61
1999-01-08	Snow	MIDLOTHIAN PARK DISTRICT	No	1	$0.00
1999-01-08	Snow	MIDLOTHIAN SCHOOL DIST 143	Yes	1	$3,835.29
1999-01-08	Snow	MIDLOTHIAN, VILLAGE OF	No	1	$21,490.40
1999-01-08	Snow	MORAINE VALLEY COMMUNITY COLLEGE	Yes	1	$13,398.00
1999-01-08	Snow	MORTON COLLEGE	Yes	1	$2,697.58
1999-01-08	Snow	MORTON GROVE PARK DISTRICT	No	1	$2,097.71
1999-01-08	Snow	MORTON GROVE, VILLAGE OF	No	1	$66,099.14
1999-01-08	Snow	MOUNT PROSPECT SCHOOL DIST 57	Yes	1	$7,703.38
1999-01-08	Snow	MOUNT PROSPECT, VILLAGE OF	No	1	$85,510.34
1999-01-08	Snow	MT PROSPECT PARK DISTRICT	No	2	$3,370.58
1999-01-08	Snow	NEW TRIER TOWNSHIP HIGH SCHOOL DISTRICT 203	Yes	1	$6,134.02
1999-01-08	Snow	NILES ELEMENTARY SCHOOL DIST 71	Yes	1	$1,434.54
1999-01-08	Snow	NILES TOWNSHIP HIGH SCHOOLS DISTRICT 219	Yes	1	$14,603.28
1999-01-08	Snow	NILES, VILLAGE OF	No	1	$50,215.85
1999-01-08	Snow	NORRIDGE PARK DISTRICT	No	1	$1,297.34
1999-01-08	Snow	NORRIDGE SCHOOL DISTRICT 80	Yes	1	$1,189.04
1999-01-08	Snow	NORRIDGE, VILLAGE OF	No	1	$16,518.05
1999-01-08	Snow	NORTH BERWYN ELEMENTARY DIST 98	No	1	$4,314.92
1999-01-08	Snow	NORTHBROOK-GLENVIEW DIST 30	No	1	$3,711.19
1999-01-08	Snow	NORTHBROOK PARK DISTRICT	No	1	$4,953.17
1999-01-08	Snow	NORTHBROOK SCHOOL DISTRICT 27	Yes	1	$5,081.24
1999-01-08	Snow	NORTHBROOK SCHOOL DISTRICT 28	Yes	1	$10,215.10
1999-01-08	Snow	NORTHBROOK, VILLAGE OF	No	1	$52,560.29
1999-01-08	Snow	NORTHFIELD PARK DISTRICT	No	1	$1,026.91
1999-01-08	Snow	NORTHLAKE, CITY OF	No	1	$24,725.42
1999-01-08	Snow	NORTH MAINE FIRE PROTECTION DISTRICT	No	1	$3,444.39
1999-01-08	Snow	NORTH PALOS SCHOOL DIST 117	Yes	1	$4,360.82
1999-01-08	Snow	NORTH RIVERSIDE, VILLAGE OF	No	1	$19,195.19
1999-01-08	Snow	NORWOOD PARK, TOWNSHIP OF	No	1	$7,386.46
1999-01-08	Snow	OAK FOREST, CITY OF	No	1	$45,057.11
1999-01-08	Snow	OAK LAWN COMMUNITY HIGH SCHOOL DISTRICTG 229	Yes	1	$3,087.72
1999-01-08	Snow	OAK LAWN-HOMETOWN SCHOOL DIST 123	Yes	1	$4,103.14
1999-01-08	Snow	OAKLAWN PARK DISTRICT	No	1	$3,543.84
1999-01-08	Snow	OAK LAWN, VILLAGE OF	No	1	$55,930.68
1999-01-08	Snow	OAK PARK AND RIVER FOREST HIGH SCHOOL DISTRICT 200	Yes	1	$2,149.91
1999-01-08	Snow	OAK PARK ELEMENTARY SCHL DIST 97	Yes	1	$37,367.50
1999-01-08	Snow	OAK PARK, PARK DISTRICT	No	1	$1,223.55
1999-01-08	Snow	OAK PARK, VILLAGE OF	No	1	$91,347.91
1999-01-08	Snow	OAKTON COMMUNITY COLLEGE DISTRICT 535	Yes	1	$9,811.50
1999-01-08	Snow	OLYMPIA FIELDS, VILLAGE OF	No	1	$7,732.90
1999-01-08	Snow	ORLAND HILLS, VILLAGE OF	No	1	$11,282.77
1999-01-08	Snow	ORLAND PARK, VILLAGE OF	No	1	$63,916.65
1999-01-08	Snow	ORLAND SCHOOL DISTRICT 135	Yes	1	$5,474.66
1999-01-08	Snow	ORLAND TOWNSHIP HIGHWAY DEPT	No	1	$11,528.61
1999-01-08	Snow	PACE SUBURBAN BUS SERVICE	No	1	$10,599.89
1999-01-08	Snow	PALATINE PARK DISTRICT	No	1	$2,787.09
1999-01-08	Snow	PALATINE TOWNSHIP ROAD DISTRICT	No	1	$11,239.33
1999-01-08	Snow	PALATINE, VILLAGE OF	No	1	$78,054.21
1999-01-08	Snow	PALOS COMM. CONS. SCHOOL DISTRICT 118	Yes	1	$14,032.37
1999-01-08	Snow	PALOS HEIGHTS, CITY OF	No	1	$13,267.03
1999-01-08	Snow	PALOS HEIGHTS SCHOOL DISTRICT 128	Yes	1	$1,380.37
1999-01-08	Snow	PALOS HILLS, CITY OF	No	1	$8,782.09
1999-01-08	Snow	PALOS PARK, VILLAGE OF	No	1	$7,941.37
1999-01-08	Snow	PALOS, TOWNSHIP OF	No	1	$85.45
1999-01-08	Snow	PALOS TOWNSHIP ROAD & BRIDGE	No	1	$17,173.10
1999-01-08	Snow	PALWAUKEE MUNICIPAL AIRPORT COMMISSION	No	1	$7,326.33
1999-01-08	Snow	PARK FOREST-CHICAGO HEIGHTS SCHOOL DISTRICT 163	Yes	1	$2,169.86
1999-01-08	Snow	PARK FOREST, VILLAGE OF	No	2	$22,044.72
1999-01-08	Snow	PARK RIDGE, PARK DISTRICT	No	1	$4,094.31
1999-01-08	Snow	PARK RIDGE, VILLAGE OF	No	1	$56,068.71
1999-01-08	Snow	PLEASANTDALE SCHOOL DIST 107	Yes	1	$1,881.36
1999-01-08	Snow	POSEN, VILLAGE OF	No	1	$12,160.93
1999-01-08	Snow	PRAIRIE HILLS ELEMENTARY SCHL DIST 144	Yes	1	$1,476.09
1999-01-08	Snow	PRAIRIE STATE COMMUNITY COLLEGE DISTRICT 515	Yes	1	$6,165.37
1999-01-08	Snow	PROSPECT HEIGHTS, CITY OF	No	1	$14,418.32
1999-01-08	Snow	PROSPECT HEIGHTS SCHL DIST 23	Yes	1	$13,273.49
1999-01-08	Snow	PROVISO TOWNSHIP HIGH SCHOOLS DISTRICT 209	Yes	1	$17,709.01
1999-01-08	Snow	REAVIS HIGH SCHOOL DISTRICT 220	Yes	1	$4,462.10
1999-01-08	Snow	RICHTON PARK, VILLAGE OF	No	1	$15,290.41
1999-01-08	Snow	RICH TOWNSHIP SCHOOL DISTRICT 227	Yes	1	$4,591.25
1999-01-08	Snow	RIDGELAND PUBLIC SCHOOL DIST 122	Yes	1	$3,617.74
1999-01-08	Snow	RIDGEWOOD COMMUNITY H.S. DIST 234	No	1	$1,572.14
1999-01-08	Snow	RIVERDALE, VILLAGE OF	No	1	$17,077.66
1999-01-08	Snow	RIVER FOREST TOWNSHIP OF	No	1	$1,894.27
1999-01-08	Snow	RIVER FOREST, VILLAGE OF	No	1	$15,072.16
1999-01-08	Snow	RIVER GROVE, VILLAGE OF	No	1	$27,052.10
1999-01-08	Snow	RIVERSIDE PUBLIC SCHOOLS, DSTRICT 96	Yes	1	$2,602.55
1999-01-08	Snow	RIVERSIDE, VILLAGE OF	No	1	$19,450.24
1999-01-08	Snow	RIVER TRAILS SCHOOL DIST 26	Yes	1	$1,882.99
1999-01-08	Snow	ROBBINS, VILLAGE OF	No	1	$3,070.71
1999-01-08	Snow	ROLLING MEADOWS, CITY OF	No	1	$34,021.14
1999-01-08	Snow	ROLLING MEADOWS PARK DISTRICT	No	1	$5,187.07
1999-01-08	Snow	SAUK, VILLAGE OF	No	1	$9,589.94
1999-01-08	Snow	SCHAUMBURG SCHOOL DISTRICT 54	Yes	1	$23,590.69
1999-01-08	Snow	SCHAUMBURG, TOWNSHIP OF	No	1	$2,424.97
1999-01-08	Snow	SCHAUMBURG, VILLAGE OF	No	1	$121,682.90
1999-01-08	Snow	SCHILLER PARK	No	1	$13,081.87
1999-01-08	Snow	SCHILLER PARK SCHOOL DISTRICT 81	Yes	1	$5,827.53
1999-01-08	Snow	SKOKIE SCHOOL DIST 68	Yes	1	$3,872.05
1999-01-08	Snow	SKOKIE SCHOOL DIST 69	Yes	1	$3,641.58
1999-01-08	Snow	SKOKIE SCHOOL DISTRICT 73 1/2	Yes	1	$1,700.37
1999-01-08	Snow	SKOKIE, VILLAGE OF	No	1	$78,725.87
1999-01-08	Snow	SOUTH BARRINGTON, VILLAGE OF	No	1	$7,175.44
1999-01-08	Snow	SOUTH BERWYN SCHOOL DIST 100	Yes	1	$1,448.77
1999-01-08	Snow	SOUTH CHICAGO HEIGHTS, VILLAGE OF	No	1	$5,226.53
1999-01-08	Snow	SOUTH HOLLAND SCHOOL DIST 150	Yes	1	$1,959.91
1999-01-08	Snow	SOUTH HOLLAND SCHOOL DISTRICT 151	Yes	1	$2,340.80
1999-01-08	Snow	SOUTH HOLLAND, VILLAGE OF	No	1	$41,645.17
1999-01-08	Snow	SOUTH SUBURBAN COLLEGE DISTRICT 510	Yes	1	$5,914.52
1999-01-08	Snow	SOUTHWEST CHICAGO CHRISTIAN SCHOOLS	Yes	1	$1,939.56
1999-01-08	Snow	SPEED SPECIAL EDUCATION JOINT AGREEMENT 802	Yes	1	$1,263.01
1999-01-08	Snow	STEGER, VILLAGE OF	No	1	$14,521.23
1999-01-08	Snow	STICKNEY, VILLAGE OF	No	1	$8,941.65
1999-01-08	Snow	STONE PARK, VILLAGE OF	No	1	$2,489.67
1999-01-08	Snow	STREAMWOOD PARK DISTRICT	No	1	$2,035.67
1999-01-08	Snow	STREAMWOOD, VILLAGE OF	No	1	$33,414.36
1999-01-08	Snow	SUMMIT PARK DISTRICT	No	1	$0.00
1999-01-08	Snow	SUMMIT, VILLAGE OF	No	1	$12,430.99
1999-01-08	Snow	SUNNYBROOK SCHOOL DISTRICT 171	Yes	1	$964.20
1999-01-08	Snow	SUNSET RIDGE SCHOOL DIST 29	Yes	1	$2,862.02
1999-01-08	Snow	THORNTON FRACTIONAL TWP H.S. DISTRICT 215	No	1	$2,569.02
1999-01-08	Snow	THORNTON TOWNSHIP HIGH SCHOOL DISTRICT 205	Yes	1	$15,379.74
1999-01-08	Snow	THORNTON, TOWNSHIP OF	No	1	$0.00
1999-01-08	Snow	THORNTON, VILLAGE OF	No	1	$5,772.08
1999-01-08	Snow	TINLEY PARK, VILLAGE OF	No	1	$19,545.17
1999-01-08	Snow	TOWNSHIP HIGH SCHOOL DIST 211	Yes	1	$26,046.72
1999-01-08	Snow	TRINITY CHRISTIAN COLLEGE	Yes	1	$0.00
1999-01-08	Snow	TRITON COLLEGE	Yes	1	$8,189.69
1999-01-08	Snow	UNIVERSITY OF CHICAGO HOSPITAL	Yes	1	$47,134.20
1999-01-08	Snow	WESTCHESTER PUBLIC SCHOOL DISTRICT 92 1/2	Yes	1	$1,835.19
1999-01-08	Snow	WESTCHESTER, VILLAGE OF	No	1	$21,125.02
1999-01-08	Snow	WESTERN SPRINGS, VILLAGE OF	No	1	$23,044.48
1999-01-08	Snow	WEST HARVEY DIXMOOR PUBLIC SCHOOL DISTRICT 147	Yes	1	$0.00
1999-01-08	Snow	WEST NORTHFIELD SCHOOL DISTRICT 31	Yes	1	$5,849.86
1999-01-08	Snow	WEST SUBURBAN HOSPITAL MEDICAL CENTER	No	1	$28,212.74
1999-01-08	Snow	WHEELING PARK DISTRICT	No	1	$2,313.29
1999-01-08	Snow	WHEELING, VILLAGE OF	No	1	$38,805.71
1999-01-08	Snow	WILLIAM RAINEY HARPER COLLEGE	Yes	1	$9,044.68
1999-01-08	Snow	WILLOW SPRINGS, VILLAGE OF	No	1	$13,000.20
1999-01-08	Snow	WILMETTE PARK DISTRICT	No	1	$7,068.91
1999-01-08	Snow	WILMETTE PUBLIC SCHOOLS DISTRICT 39	Yes	1	$2,743.11
1999-01-08	Snow	WILMETTE, VILLAGE OF	No	1	$43,172.94
1999-01-08	Snow	WINNETKA PARK DISTRICT	No	1	$2,346.36
1999-01-08	Snow	WINNETKA PUBLIC SCHOOL DISTRICT 36	Yes	1	$1,768.23
1999-01-08	Snow	WINNETKA, VILLAGE OF	No	1	$28,636.92
1999-01-08	Snow	WORTH TOWNSHIP HIGHWAY DISTRICT	No	1	$4,425.88
1999-01-08	Snow	WORTH, VILLAGE OF	No	1	$16,676.74
1999-01-08	Snow	YOUTH OUTREACH SERVICE INC	No	1	$1,215.05
