Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2008-05-05	Severe Storm(s)	MCINTOSH (COUNTY)	No	40	$339,024.93
2008-05-09	Flood	HANNA SCHOOL DISTRICT	Yes	4	$4,069.83
2008-05-09	Flood	MCINTOSH (COUNTY)	No	78	$1,041,557.70
